,return,sentiment
2012-01-13,-0.38999224551127787,1.0
2012-01-20,-0.6537536012031762,1.0
2012-01-27,-0.7542397999147281,1.0
2012-02-03,-1.0381657266610627,1.0
2012-02-10,-1.1025598295535102,1.0
2012-02-17,-1.1221524883640532,1.0
2012-02-24,-1.0751012317511706,1.0
2012-03-02,-0.8668877831398206,1.0
2012-03-09,-0.740033033245226,1.0
2012-03-16,-0.7175317114164784,1.0
2012-03-23,-0.6975285959067339,1.0
2012-03-30,-0.840872335049858,1.0
2012-04-06,-0.9244293927104096,2.0
2012-04-13,-0.8489639270600933,1.0
2012-04-20,-0.7917260695344794,1.0
2012-04-27,-0.8602333355725162,1.0
2012-05-04,-0.9369353763965386,1.0
2012-05-11,-0.9654742961030032,1.0
2012-05-18,-1.0267889931848249,0.0
2012-05-25,-0.718028415087346,1.0
2012-06-01,-0.5211459678558447,2.0
2012-06-08,-0.44524199246310786,1.0
2012-06-15,-0.4385077094725898,1.0
2012-06-22,-0.4592412207627561,0.0
2012-06-29,-0.23712339569186686,1.0
2012-07-06,0.1636007669785152,1.0
2012-07-13,0.32074340575836724,1.0
2012-07-20,0.3139023638734869,1.0
2012-07-27,0.22954558872996222,1.0
2012-08-03,-0.4163807640635605,1.0
2012-08-10,-0.5755043306198899,1.0
2012-08-17,-0.6365080686680339,1.0
2012-08-24,-0.7881543717853093,1.0
2012-08-31,-0.8232343565358141,1.0
2012-09-07,-0.9873926526468654,1.0
2012-09-14,-1.0299576694795733,1.0
2012-09-21,-0.636256630189243,1.0
2012-09-28,-0.5496121292198796,1.0
2012-10-05,-0.39499372157468426,1.0
2012-10-12,-0.17993141896564716,1.0
2012-10-19,-0.26780581906885564,1.0
2012-10-26,-0.33018697420071486,2.0
2012-11-02,-0.34216032559265397,1.0
2012-11-09,-0.24960800984712345,2.0
2012-11-16,-0.27731203278973854,1.0
2012-11-23,-0.40544995599528266,1.0
2012-11-30,-0.540778918718691,1.0
2012-12-07,-0.7381224383321642,1.0
2012-12-14,-1.1294614566254841,1.0
2012-12-21,-1.1135002998579262,1.0
2012-12-28,-1.0599821340425506,1.0
2013-01-04,-1.044772207050665,1.0
2013-01-11,-1.106505006201305,1.0
2013-01-18,-1.1408217188124197,1.0
2013-01-25,-1.1903172007680498,1.0
2013-02-01,-1.2849828213133228,1.0
2013-02-08,-1.2384840405609494,1.0
2013-02-15,-1.2762281354924971,1.0
2013-02-22,-1.2335017990780979,1.0
2013-03-01,-1.1312774491436572,1.0
2013-03-08,-1.124867439368478,1.0
2013-03-15,-1.1532227259708434,1.0
2013-03-22,-1.0817159643382046,0.0
2013-03-29,-1.1692331642906553,1.0
2013-04-05,-1.0338238864564588,1.0
2013-04-12,-0.8288210425984667,1.0
2013-04-19,-0.7192498373688584,1.0
2013-04-26,-0.7225534744790368,1.0
2013-05-03,-0.6852846411661465,0.0
2013-05-10,-0.6878278648767213,1.0
2013-05-17,-0.8378788070666155,2.0
2013-05-24,-0.8871657631447314,1.0
2013-05-31,-0.9547297291883619,1.0
2013-06-07,-1.081345644094274,1.0
2013-06-14,-1.0760679482232633,0.0
2013-06-21,-0.8748696804171469,1.0
2013-06-28,-0.7668576314924134,1.0
2013-07-05,-0.8398053081266117,1.0
2013-07-12,-0.800677352983213,1.0
2013-07-19,-0.8230060682885154,1.0
2013-07-26,-1.1615572649309167,1.0
2013-08-02,-1.1839409557028953,0.0
2013-08-09,-1.2917364283254569,1.0
2013-08-16,-1.2482939529187476,0.0
2013-08-23,-1.2530310965937355,0.0
2013-08-30,-0.9957099797500285,0.0
2013-09-06,-0.8874210243669274,1.0
2013-09-13,-0.7717885562023776,1.0
2013-09-20,-0.6784265637908227,1.0
2013-09-27,-0.6952427024285446,1.0
2013-10-04,-0.953347802460285,1.0
2013-10-11,-1.0296316991894578,1.0
2013-10-18,-1.104291611444552,1.0
2013-10-25,-1.1169310274575746,1.0
2013-11-01,-0.9178033198468528,0.0
2013-11-08,-0.7935443178002347,1.0
2013-11-15,-0.7837401764419256,1.0
2013-11-22,-0.7421147312112126,1.0
2013-11-29,-0.8189304547735107,1.0
2013-12-06,-0.8899017008756855,1.0
2013-12-13,-0.9458781386543763,2.0
2013-12-20,-0.9975446259759205,1.0
2013-12-27,-1.1056680243462809,1.0
2014-01-03,-1.0725057739237314,1.0
2014-01-10,-1.0812390594692451,1.0
2014-01-17,-1.154892359603103,1.0
2014-01-24,-1.1808458185739386,1.0
2014-01-31,-1.147040658472123,1.0
2014-02-07,-1.313988208544029,1.0
2014-02-14,-1.2031130355625117,1.0
2014-02-21,-1.1611432251532863,1.0
2014-02-28,-1.179916769855505,1.0
2014-03-07,-1.0483480075256197,1.0
2014-03-14,-1.1065424114988573,1.0
2014-03-21,-1.0752529187352815,1.0
2014-03-28,-1.1040869319425977,1.0
2014-04-04,-1.1867947714736178,1.0
2014-04-11,-1.129011251108023,2.0
2014-04-18,-1.1343116032587324,1.0
2014-04-25,-1.139222402693628,1.0
2014-05-02,-1.1273260001651881,0.0
2014-05-09,-1.2259863363519423,1.0
2014-05-16,-1.2922062212795138,1.0
2014-05-23,-1.2972521981461123,1.0
2014-05-30,-1.4128251288580618,2.0
2014-06-06,-1.4838458885032402,1.0
2014-06-13,-1.3610292453761499,1.0
2014-06-20,-1.2361003946467073,1.0
2014-06-27,-1.224965759232146,1.0
2014-07-04,-1.2001088537699922,1.0
2014-07-11,-1.2050115886010924,1.0
2014-07-18,-1.284587245694974,1.0
2014-07-25,-1.2475585424692315,1.0
2014-08-01,-1.1877021125367206,1.0
2014-08-08,-1.2050680006890064,1.0
2014-08-15,-1.172690434722597,1.0
2014-08-22,-1.1146042858416456,1.0
2014-08-29,-1.192940131993214,1.0
2014-09-05,-0.9348223569013013,1.0
2014-09-12,-0.9167178334964512,1.0
2014-09-19,-0.9214565144863668,1.0
2014-09-26,-0.8171226717985052,1.0
2014-10-03,-0.9081766435319197,1.0
2014-10-10,-0.9574171207640508,1.0
2014-10-17,-0.676423313180305,0.0
2014-10-24,-0.5817336975213958,1.0
2014-10-31,-0.5669871114776915,1.0
2014-11-07,-0.5280697100342917,1.0
2014-11-14,-0.7310387578388955,1.0
2014-11-21,-0.6928469594328793,1.0
2014-11-28,-0.3947251009730147,1.0
2014-12-05,0.6289880946173817,1.0
2014-12-12,0.8312730085865819,1.0
2014-12-19,0.8849312719036424,0.0
2014-12-26,1.008012279211812,1.0
2015-01-02,0.09479055954411458,1.0
2015-01-09,0.3794744586333104,1.0
2015-01-16,0.565237146992097,1.0
2015-01-23,0.5397809307582337,0.0
2015-01-30,0.5681470073645302,1.0
2015-02-06,1.159871040639921,1.0
2015-02-13,1.241932483927657,1.0
2015-02-20,1.7049677224960536,1.0
2015-02-27,1.7972545882436115,1.0
2015-03-06,1.4458572332520707,1.0
2015-03-13,1.1083205896103658,1.0
2015-03-20,0.7241676086240445,1.0
2015-03-27,0.6465557537284691,1.0
2015-04-03,0.5687542068944739,1.0
2015-04-10,1.0425355824187663,1.0
2015-04-17,0.984018527045441,1.0
2015-04-24,0.997184892822951,1.0
2015-05-01,0.6533308158056417,1.0
2015-05-08,-0.024675819404520263,1.0
2015-05-15,-0.24150105622416748,1.0
2015-05-22,-0.46056275829243826,1.0
2015-05-29,-0.2554158662365592,1.0
2015-06-05,-0.005746328813914411,0.0
2015-06-12,0.07645882293990502,2.0
2015-06-19,0.08209008856895914,1.0
2015-06-26,-0.13066389321573485,1.0
2015-07-03,-0.3182512658496758,1.0
2015-07-10,0.4548490684574786,1.0
2015-07-17,0.4274223467794562,2.0
2015-07-24,0.41418264537246186,1.0
2015-07-31,0.38498149709566654,1.0
2015-08-07,-0.30690389974904425,1.0
2015-08-14,-0.1771886577944267,1.0
2015-08-21,-0.14726972857002024,1.0
2015-08-28,0.6474799926298793,1.0
2015-09-04,1.832723698018259,1.0
2015-09-11,1.9238998549166393,1.0
2015-09-18,2.08024002929466,1.0
2015-09-25,1.9261382605529327,1.0
2015-10-02,0.6100142229932363,1.0
2015-10-09,0.40302192670186354,1.0
2015-10-16,0.4400473586844919,1.0
2015-10-23,0.09407189194015188,1.0
2015-10-30,0.12395664043306052,0.0
2015-11-06,0.11031779343821743,1.0
2015-11-13,-0.10776803401532364,1.0
2015-11-20,0.04523277862922602,1.0
2015-11-27,-0.014183756799147546,1.0
2015-12-04,-0.06482134246534271,1.0
2015-12-11,0.21524536416957188,1.0
2015-12-18,0.26438091545714526,2.0
2015-12-25,0.33869878559072,1.0
2016-01-01,0.4867167988953798,1.0
2016-01-08,0.43481380871380054,1.0
2016-01-15,0.6837040980621085,1.0
2016-01-22,1.3092896227676878,1.0
2016-01-29,1.978340133641246,1.0
2016-02-05,2.1385180712395484,1.0
2016-02-12,2.424005845957461,1.0
2016-02-19,2.846598928828361,1.0
2016-02-26,2.3885019187525174,1.0
2016-03-04,2.1485831429182367,1.0
2016-03-11,1.9686080451958068,1.0
2016-03-18,1.0038589226492634,1.0
2016-03-25,0.5364003541227308,1.0
2016-04-01,0.4449897976178428,1.0
2016-04-08,0.37815860961417536,1.0
2016-04-15,0.6017205938370429,1.0
2016-04-22,0.6046494326549332,0.0
2016-04-29,0.7344039527277424,1.0
2016-05-06,0.5322041650224169,1.0
2016-05-13,0.4599690760960481,1.0
2016-05-20,0.3996987819793787,1.0
2016-05-27,0.16295995211245246,1.0
2016-06-03,-0.07392500394093493,1.0
2016-06-10,-0.533636580786227,1.0
2016-06-17,-0.6415194562975938,1.0
2016-06-24,-0.14423049759645928,2.0
2016-07-01,0.32405033202672845,1.0
2016-07-08,0.6062515046890762,1.0
2016-07-15,0.8611036206918129,1.0
2016-07-22,0.7286251920475443,1.0
2016-07-29,0.4420816973555883,1.0
2016-08-05,0.20505618179566262,1.0
2016-08-12,-0.08878712643679715,1.0
2016-08-19,0.015861182405935342,1.0
2016-08-26,0.06157476790627027,1.0
2016-09-02,0.012222225532019203,1.0
2016-09-09,-0.02819657398472351,1.0
2016-09-16,-0.008105835888572704,1.0
2016-09-23,-0.06556265116362832,1.0
2016-09-30,0.32820356318500943,1.0
2016-10-07,0.4257208081809552,0.0
2016-10-14,0.1795642672442071,1.0
2016-10-21,0.1105748770552652,1.0
2016-10-28,-0.32636034564083494,1.0
2016-11-04,-0.5438711501681138,1.0
2016-11-11,-0.5764934123103472,1.0
2016-11-18,-0.1566291782002873,0.0
2016-11-25,0.05939808760186949,1.0
2016-12-02,0.6631155535220273,1.0
2016-12-09,1.201353976244569,1.0
2016-12-16,1.1219515334345285,1.0
2016-12-23,0.9698505915786239,1.0
2016-12-30,0.45625792904826945,1.0
2017-01-06,-0.6225131258349925,1.0
2017-01-13,-0.42923298403736854,1.0
2017-01-20,-0.44674994712819655,1.0
2017-01-27,-0.40833846909128707,1.0
2017-02-03,-0.3826404702027573,0.0
2017-02-10,-0.5942123375452842,1.0
2017-02-17,-0.7711629551987976,1.0
2017-02-24,-0.8504101076576405,1.0
2017-03-03,-0.9104542121678669,0.0
2017-03-10,-0.6826869244994848,1.0
2017-03-17,-0.5401890467177148,1.0
2017-03-24,-0.5733385555346996,1.0
2017-03-31,-0.565946509186888,1.0
2017-04-07,-0.7679127885892995,1.0
2017-04-14,-0.9857008257252873,1.0
2017-04-21,-0.8369567010862816,1.0
2017-04-28,-0.7159454684161074,1.0
2017-05-05,-0.5969516026098067,1.0
2017-05-12,-0.36610734025233554,1.0
2017-05-19,-0.3349582776378855,1.0
2017-05-26,-0.3320377879865638,1.0
2017-06-02,-0.16061432407235035,1.0
2017-06-09,-0.2905914346548987,1.0
2017-06-16,-0.21604712826118472,1.0
2017-06-23,-0.17312612560621374,1.0
2017-06-30,-0.38990227355775336,1.0
2017-07-07,-0.5447633517703898,1.0
2017-07-14,-0.6359337631251984,1.0
2017-07-21,-0.7621574132383896,0.0
2017-07-28,-0.6072181488180034,1.0
2017-08-04,-0.5796901959978752,1.0
2017-08-11,-0.6982725475296858,1.0
2017-08-18,-0.6099487577127635,1.0
2017-08-25,-0.6616368624115309,1.0
2017-09-01,-0.6310617041062732,1.0
2017-09-08,-0.4551084970710133,1.0
2017-09-15,-0.5267460311878467,1.0
2017-09-22,-0.7619632468124151,1.0
2017-09-29,-0.5960203729861632,2.0
2017-10-06,-0.6894026514609747,1.0
2017-10-13,-0.5824905866733568,1.0
2017-10-20,-0.5567241135894121,1.0
2017-10-27,-0.742838929612041,1.0
2017-11-03,-0.7803965469508957,1.0
2017-11-10,-0.6667212124142683,1.0
2017-11-17,-0.6964649759103577,1.0
2017-11-24,-0.6745816205442268,1.0
2017-12-01,-0.761036421244834,1.0
2017-12-08,-0.9120523247283631,1.0
2017-12-15,-0.6950675700403955,1.0
2017-12-22,-0.758991681962408,1.0
2017-12-29,-0.6449562687558664,1.0
2018-01-05,-0.6726425950434378,1.0
2018-01-12,-0.9094971331663817,1.0
2018-01-19,-1.0394615261398532,0.0
2018-01-26,-1.0950634386966551,0.0
2018-02-02,-1.1801247835835411,2.0
2018-02-09,-1.0762179218444092,1.0
2018-02-16,-0.8179431899763185,1.0
2018-02-23,-0.7788546410193744,1.0
2018-03-02,-0.7272580152455076,0.0
2018-03-09,-0.6015909043955429,1.0
2018-03-16,-0.7003935415097821,1.0
2018-03-23,-0.6007472254612725,1.0
2018-03-30,-0.5284730004138037,1.0
2018-04-06,-0.529634372802308,2.0
2018-04-13,-0.41998363963712537,1.0
2018-04-20,-0.38741679559415704,1.0
2018-04-27,-0.5289504867374037,0.0
2018-05-04,-0.5842355916578506,1.0
2018-05-11,-0.688909379672306,1.0
2018-05-18,-0.7370538560610232,1.0
2018-05-25,-0.7453411283246983,1.0
2018-06-01,-0.5527789254107955,1.0
2018-06-08,-0.5547699054507852,1.0
2018-06-15,-0.5735838035814912,1.0
2018-06-22,-0.3159220158420433,1.0
2018-06-29,-0.27914287894853357,1.0
2018-07-06,-0.34943950650219,1.0
2018-07-13,-0.027992055447630462,1.0
2018-07-20,0.2729144981540249,2.0
2018-07-27,0.07019162387226577,1.0
2018-08-03,-0.01492217830043837,1.0
2018-08-10,-0.36679396261057906,1.0
2018-08-17,-0.961683343416304,0.0
2018-08-24,-0.8136965830543593,1.0
2018-08-31,-0.7298059377374781,1.0
2018-09-07,-0.8019964953573695,1.0
2018-09-14,-0.8369268831865664,1.0
2018-09-21,-0.8981451157513742,1.0
2018-09-28,-0.8501550290307648,1.0
2018-10-05,-0.7406434885459201,1.0
2018-10-12,-0.6273139752264075,2.0
2018-10-19,-0.5133405017828638,1.0
2018-10-26,-0.41988890795261374,1.0
2018-11-02,-0.4103406565185502,1.0
2018-11-09,-0.4071034469543048,1.0
2018-11-16,-0.05525331633970084,0.0
2018-11-23,0.3670107641699265,1.0
2018-11-30,0.8822518703681433,1.0
2018-12-07,1.0267504917950845,1.0
2018-12-14,1.0596756289139804,1.0
2018-12-21,1.0539508391633616,2.0
2018-12-28,1.2234419202205726,1.0
2019-01-04,1.4077884419714608,2.0
2019-01-11,1.2994121577127247,1.0
2019-01-18,1.297743423156638,1.0
2019-01-25,0.7340404187654602,1.0
2019-02-01,0.009716851251118777,1.0
2019-02-08,-0.326357581769191,1.0
2019-02-15,-0.5919589442802436,1.0
2019-02-22,-0.669673371951499,1.0
2019-03-01,-0.6065720633952372,1.0
2019-03-08,-0.6746646726081644,1.0
2019-03-15,-0.7549586584689453,1.0
2019-03-22,-0.9354991991075388,1.0
2019-03-29,-1.2314050243784194,1.0
2019-04-05,-1.2070091445609241,1.0
2019-04-12,-1.1443695426601495,1.0
2019-04-19,-1.1078068620460895,1.0
2019-04-26,-0.9547034299530589,1.0
2019-05-03,-0.7778028581388418,1.0
2019-05-10,-0.7150535660365381,1.0
2019-05-17,-0.7308254393041869,1.0
2019-05-24,-0.7086444998787007,1.0
2019-05-31,-0.38688164290707433,1.0
2019-06-07,-0.06326676780447339,1.0
2019-06-14,0.16893822631189628,0.0
2019-06-21,0.31566289373794937,1.0
2019-06-28,0.14044919518281312,1.0
2019-07-05,0.14022778258662036,1.0
2019-07-12,0.14893848863161802,1.0
2019-07-19,0.12684179153207137,1.0
2019-07-26,0.03177570172851421,1.0
2019-08-02,-0.22499773173502619,1.0
2019-08-09,0.023893968419015428,1.0
2019-08-16,0.2145500798583892,1.0
2019-08-23,0.2582350840986846,1.0
2019-08-30,0.23188742540174584,1.0
2019-09-06,0.042058880894786835,1.0
2019-09-13,-0.23318460526099455,1.0
2019-09-20,1.484880852348251,1.0
2019-09-27,1.5645486634775596,1.0
2019-10-04,1.5499272254613488,1.0
2019-10-11,1.526963965939409,1.0
2019-10-18,-0.2797278694205666,0.0
2019-10-25,-0.4089505571744604,1.0
2019-11-01,-0.6923063507933841,1.0
2019-11-08,-0.6511935961517946,0.0
2019-11-15,-0.7878058996034959,1.0
2019-11-22,-0.6541745337253152,1.0
2019-11-29,-0.5685454031786491,1.0
2019-12-06,-0.47307273994324284,1.0
2019-12-13,-0.41882452496369615,1.0
2019-12-20,-0.5335001070813818,1.0
2019-12-27,-0.691971299260884,2.0
2020-01-03,-0.7693000803733802,1.0
2020-01-10,-0.5950682590365098,1.0
2020-01-17,-0.5026135668764016,1.0
2020-01-24,-0.4284883691038063,1.0
2020-01-31,-0.2924340285950182,1.0
2020-02-07,-0.006062683884327565,0.0
2020-02-14,0.17023229835888745,1.0
2020-02-21,0.24873312856826807,0.0
2020-02-28,0.3973390335365223,2.0
2020-03-06,0.38740220434116635,1.0
2020-03-13,4.670662965568463,0.0
2020-03-20,5.846275313525106,0.0
2020-03-27,6.393096777413804,1.0
2020-04-03,7.341722334960769,1.0
2020-04-10,6.6681811709320105,0.0
2020-04-17,6.073275321117519,1.0
2020-04-24,7.123821973581327,0.0
2020-05-01,7.332544087975462,0.0
2020-05-08,6.139000244823005,1.0
2020-05-15,6.173784390202144,1.0
2020-05-22,4.06484942950118,1.0
2020-05-29,3.0477573535360682,1.0
2020-06-05,2.198408452882411,1.0
2020-06-12,1.9442385092888443,1.0
2020-06-19,1.6739703331797786,1.0
2020-06-26,1.6237720372500501,1.0
2020-07-03,1.0696744572536148,2.0
2020-07-10,0.555535073469735,0.0
2020-07-17,0.039001527799391075,2.0
2020-07-24,-0.18737629534776978,1.0
2020-07-31,-0.5026953360423192,1.0
2020-08-07,-0.6762491546494666,1.0
2020-08-14,-0.6893561011152111,1.0
2020-08-21,-0.7613156939610548,1.0
2020-08-28,-0.7428111894870599,1.0
2020-09-04,-0.815519487839569,1.0
2020-09-11,-0.032328736836600085,0.0
2020-09-18,0.1169667547739429,1.0
2020-09-25,0.34180859616227316,1.0
2020-10-02,0.4188434892780746,1.0
2020-10-09,0.407830764654121,2.0
2020-10-16,0.3232153193969105,1.0
2020-10-23,0.17174547891759165,1.0
2020-10-30,0.44827308261062665,0.0
2020-11-06,0.47772093805310906,1.0
2020-11-13,0.967274608386854,0.0
2020-11-20,0.9587728705387509,1.0
2020-11-27,0.8275279211241737,2.0
2020-12-04,0.46820342078368204,1.0
2020-12-11,-0.3571203421340945,1.0
2020-12-18,-0.5548594361894701,1.0
2020-12-25,-0.6179360518512702,1.0
2021-01-01,-0.7555936487083298,1.0
2021-01-08,-0.4830344001130932,1.0
2021-01-15,-0.3577475302994907,1.0
2021-01-22,-0.33353785593174445,1.0
2021-01-29,-0.4900994992235579,1.0
2021-02-05,-0.6142119756395708,1.0
2021-02-12,-0.8074195340047,1.0
2021-02-19,-0.8155713239379256,0.0
2021-02-26,-0.5252924741635142,1.0
2021-03-05,-0.14109441850857427,1.0
2021-03-12,0.1467657940987461,1.0
2021-03-19,0.3022136067796373,0.0
2021-03-26,0.9104297319467421,1.0
2021-04-02,1.0405259967357763,1.0
2021-04-09,0.7952738597537287,0.0
2021-04-16,0.756468062885476,0.0
2021-04-23,0.06819454247078759,1.0
2021-04-30,-0.6542270629334658,1.0
2021-05-07,-0.5912927600815847,0.0
2021-05-14,-0.5957666054559141,1.0
2021-05-21,-0.47274034591491787,1.0
2021-05-28,-0.28289255837734334,1.0
2021-06-04,-0.3683836610281121,1.0
2021-06-11,-0.4229878464889931,2.0
2021-06-18,-0.7065375368273924,1.0
2021-06-25,-1.0098873406041142,1.0
2021-07-02,-1.0305800532697666,1.0
2021-07-09,-0.9304287623145978,1.0
2021-07-16,-0.77168805091472,1.0
2021-07-23,0.030006028828960512,1.0
2021-07-30,0.09801441056840252,0.0
2021-08-06,0.30928054029445595,0.0
2021-08-13,0.34033384664216965,1.0
2021-08-20,-0.27412316964622246,1.0
2021-08-27,0.15148359997937075,1.0
2021-09-03,-0.007877390292925416,1.0
2021-09-10,-0.07214481764603252,1.0
2021-09-17,-0.04821951078457732,1.0
2021-09-24,-0.4415732359209477,2.0
2021-10-01,-0.6411899230070195,0.0
2021-10-08,-0.6188189646334629,1.0
2021-10-15,-0.6946497286377278,1.0
2021-10-22,-0.8238542743568766,0.0
2021-10-29,-0.8754749826385733,1.0
2021-11-05,-0.8866734724245877,2.0
2021-11-12,-0.6449415985211395,2.0
2021-11-19,-0.543372355985572,1.0
2021-11-26,0.009411380236841653,1.0
2021-12-03,1.1569835119411704,1.0
2021-12-10,1.2612388399258194,1.0
2021-12-17,1.2572145779385357,1.0
2021-12-24,1.2814228334482833,1.0
2021-12-31,-0.03223277986298823,2.0
2022-01-07,-0.4229890900099351,2.0
2022-01-14,-0.4100512531826911,1.0
2022-01-21,-0.5498905818512355,0.0
2022-01-28,-0.6693134092511445,0.0
2022-02-04,-0.560799631483383,1.0
2022-02-11,-0.5210768440774167,1.0
2022-02-18,-0.3206491337730482,0.0
2022-02-25,-0.18711826626668082,1.0
2022-03-04,0.6448957570154045,1.0
2022-03-11,2.12228478558153,1.0
2022-03-18,2.9269543718721764,1.0
2022-03-25,3.3417583469652965,1.0
2022-04-01,3.2479399165030314,1.0
2022-04-08,2.3087026462047286,1.0
2022-04-15,1.779961876611109,1.0
2022-04-22,1.3581255205020855,1.0
2022-04-29,1.033393873891525,1.0
2022-05-06,0.9303370979900896,1.0
2022-05-13,0.991660338271364,1.0
2022-05-20,0.8378138676957192,2.0
2022-05-27,0.6686348395859522,1.0
2022-06-03,0.7402250203641934,1.0
2022-06-10,0.32823008258533126,1.0
2022-06-17,-0.036460279698313086,1.0
2022-06-24,0.2377967860424978,1.0
2022-07-01,0.15109951819337192,1.0
2022-07-08,0.7108650734575694,0.0
2022-07-15,1.0814733202076172,1.0
2022-07-22,1.1308934641568913,2.0
2022-07-29,1.031149771486416,1.0
2022-08-05,1.2526350549056506,0.0
2022-08-12,0.8602994549659787,1.0
2022-08-19,0.7403428207231559,0.0
2022-08-26,0.8090721812168739,1.0
2022-09-02,0.3984108524250524,1.0
2022-09-09,0.6724555847747224,2.0
2022-09-16,0.7209651183964984,1.0
2022-09-23,0.6544487579343986,0.0
2022-09-30,0.550984988807763,1.0
2022-10-07,0.21877025528184185,1.0
2022-10-14,0.1606858642612069,1.0
2022-10-21,0.20190860521900855,1.0
2022-10-28,-0.12559886362899586,1.0
2022-11-04,-0.2502327559569746,1.0
2022-11-11,-0.23896415707063812,1.0
2022-11-18,-0.1663370561808024,1.0
2022-11-25,-0.024874265436810764,1.0
2022-12-02,0.06637052126064227,2.0
2022-12-09,0.16357591315868875,1.0
2022-12-16,0.20486118530789862,1.0
2022-12-23,0.17987959804315498,1.0
2022-12-30,0.23342348808391472,0.0
2023-01-06,0.510310738638063,2.0
2023-01-13,0.41207858092852256,1.0
2023-01-20,0.29150104347022954,1.0
2023-01-27,0.1912576845554278,2.0
2023-02-03,-0.226173900685013,1.0
2023-02-10,-0.39848284641230286,1.0
2023-02-17,-0.4433930953406939,1.0
2023-02-24,-0.3697150506717749,1.0
2023-03-03,-0.3745154567961231,1.0
2023-03-10,-0.4784912945185761,1.0
2023-03-17,-0.10917054882588091,1.0
2023-03-24,0.03620151043374458,1.0
2023-03-31,0.1538896530673524,1.0
2023-04-07,0.43095536858341216,1.0
2023-04-14,0.18167271183417993,1.0
2023-04-21,-0.062368107166114704,1.0
2023-04-28,-0.04770356444721001,1.0
2023-05-05,0.02572338620664687,1.0
2023-05-12,0.2036936315138967,1.0
2023-05-19,0.20075643246070454,1.0
2023-05-26,0.0908718525747862,1.0
2023-06-02,0.0301435307779315,0.0
2023-06-09,-0.2583961714966835,0.0
2023-06-16,0.013378871079827645,0.0
2023-06-23,0.15125802180208828,2.0
2023-06-30,0.07226647647917356,2.0
2023-07-07,-0.021690071691784697,0.0
2023-07-14,-0.08915299081411611,1.0
2023-07-21,-0.35532086419952535,1.0
2023-07-28,-0.5206416389607164,0.0
2023-08-04,-0.5819770365231071,0.0
2023-08-11,-0.653246739039645,1.0
2023-08-18,-0.717427542373129,1.0
2023-08-25,-0.823167188586847,1.0
2023-09-01,-0.902770537188248,2.0
2023-09-08,-0.9451883281187099,0.0
2023-09-15,-0.9832604286178429,1.0
2023-09-22,-1.0061427743751423,2.0
2023-09-29,-0.9651679561374172,1.0
2023-10-06,-0.2994524153516496,0.0
2023-10-13,0.1383008317356914,2.0
2023-10-20,0.40167316548159065,0.0
2023-10-27,0.517626089345436,2.0
2023-11-03,0.37673613538390116,0.0
2023-11-10,0.27684310378310556,0.0
2023-11-17,0.2159169037605055,0.0
2023-11-24,0.3516845146856261,0.0
2023-12-01,0.12835173635451977,1.0
2023-12-08,0.14343503651074974,0.0
2023-12-15,0.16663481884904796,1.0
2023-12-22,-0.015469624914852091,0.0
2023-12-29,0.0380396252933006,0.0
2024-01-05,-0.1576052851805541,2.0
